,video_id,category,duration,made_for_kids
0,pS-fFdvyHLE,Entertainment,0:00:15,False
1,ds7AvYRHkPY,Entertainment,1:51:48,False
2,xs7y8GOdzY4,People & Blogs,0:00:45,False
3,_GZkiRzkQjY,People & Blogs,0:00:55,False
4,ZYto1r8VRFo,Entertainment,2:08:40,False
5,kWHKFr7AyUE,Entertainment,0:00:47,False
6,FDHrTa37faY,Music,1:55:25,False
7,H1FXyJBxIe8,People & Blogs,0:00:25,False
8,U4z7FqUh9a0,Entertainment,0:00:26,False
9,1iGAHj5HsDA,Autos & Vehicles,0:00:12,False
10,n0ynmiCf4S0,People & Blogs,0:00:46,False
11,7kO_ALcwNAw,Music,0:04:38,False
12,1Tl1riG-rc0,News & Politics,0:00:30,False
13,PYIducWsUc4,Entertainment,0:00:25,False
14,-jvfnm40wO4,Sports,0:00:26,False
15,HKQv2zRaV38,Entertainment,0:31:22,False
16,Tnhk24VIaBQ,Comedy,0:00:35,False
17,UmLu1HC0O3s,People & Blogs,0:00:27,False
18,yxoAsjxV1-o,Entertainment,0:00:36,False
19,hV1ZU5PAAL8,Entertainment,0:01:01,False
20,o9Do7swtdow,Music,1:56:10,False
21,vZv6vqLv2PE,Film & Animation,0:00:34,False
22,tF8nTlXTsRQ,Entertainment,5:49:19,False
23,cAHYilMzHds,People & Blogs,0:00:40,False
24,krJbgklRtec,Entertainment,2:06:34,False
25,8Ow8XWW2-xM,People & Blogs,0:00:34,False
26,guHnmL-Giyo,Gaming,0:00:13,False
27,A-QZfDAZW-w,People & Blogs,0:01:00,False
28,PO4rYYCe8kA,Education,0:00:19,False
29,KzGVH8Vaqn4,Comedy,0:00:37,False
30,CzSlvDJfY4E,Entertainment,0:00:57,False
31,ltfmFFQk9-4,People & Blogs,0:00:32,False
32,Trqc-V9IxIA,People & Blogs,0:00:41,False
33,dMglHsrz7UM,People & Blogs,0:01:00,False
34,YJgO-T_k-fE,Howto & Style,0:12:42,False
35,YJNTmWEvZ3I,People & Blogs,0:00:36,False
36,_fppodA-C9k,People & Blogs,0:00:15,False
37,gfukMC_cFMs,Gaming,0:00:12,False
38,imnNDOtQu5Y,Entertainment,0:28:46,False
39,fNdMGKxA1y0,Film & Animation,0:45:50,False
40,B8p_8ScF4YA,Gaming,5:59:20,False
41,-1gPUiWzq_A,Entertainment,0:00:49,False
42,g8-LPR91mBU,Entertainment,0:00:17,False
43,3xO58LhFIes,Entertainment,0:00:56,False
44,ugqpxZOPogg,People & Blogs,0:00:27,False
45,R_YIKCFvPn4,People & Blogs,0:00:16,False
46,4RMaNZXtkgA,Comedy,0:00:16,False
47,sE06oUxJFlY,Entertainment,0:00:24,False
48,GZZ2sMjrMYI,People & Blogs,0:01:00,False
49,oc3uYtPawww,Entertainment,0:00:16,False
50,CrFpqFQqoa0,People & Blogs,0:00:15,True
51,jGOJaMMYBbQ,Autos & Vehicles,0:00:15,False
52,Km9RSCwJUiU,Entertainment,0:00:25,False
53,OjXyqsovGxo,Film & Animation,0:00:35,False
54,MC2PrLRgSVg,People & Blogs,0:00:32,False
55,1NKACOjwFeA,Entertainment,0:01:01,False
56,i0RPJmHLj3s,Music,2:08:11,False
57,FrM-ITSJE88,People & Blogs,0:00:59,False
58,NMjhjrBIrG8,People & Blogs,0:02:47,False
59,K2laGp8f__w,Entertainment,0:00:51,False
60,z-K3WkyGEN4,Comedy,0:00:20,False
61,ekr2nIex040,Music,0:02:54,False
62,Zat3bmUtveA,Entertainment,0:00:49,False
63,S0ra8EwLMzg,Entertainment,2:58:17,False
64,QphkgnxZ-oE,Entertainment,3:58:32,False
65,bg1hLsLpwYI,Sports,0:15:28,False
66,WCm2elbTEZQ,Music,0:04:20,False
67,FH8jhZYLY6I,Entertainment,3:11:20,False
68,A_25Ak4qtzw,People & Blogs,0:00:20,False
69,ZNVVMlZbzVk,Music,0:04:37,False
70,DZb22H39be8,People & Blogs,0:00:59,False
71,pDRmEdSJ4U0,People & Blogs,0:01:00,False
72,9Zq8D1tXr6c,People & Blogs,0:00:32,False
73,XunCYqUxwUg,People & Blogs,0:00:35,False
74,Ipx819pfwMo,People & Blogs,0:00:43,False
75,7YQsCx4u2MQ,Entertainment,0:00:41,False
76,Sds1J0C8qV4,Entertainment,0:00:59,False
77,rm-4EtvByhA,Entertainment,0:00:18,False
78,AM_KMnnkUaQ,People & Blogs,0:00:33,False
79,aHlEy8795Ag,Gaming,0:01:00,False
80,aMxvY0IldwM,Entertainment,0:01:00,False
81,zcW4ExwxraI,Gaming,4:20:31,False
82,oJYifRj-xYs,Entertainment,0:00:17,False
83,QSCKQdY2YPQ,Gaming,0:01:00,False
84,HhSP4Zlmstc,Entertainment,0:00:49,False
85,ReD8i61RZdI,Entertainment,3:36:00,False
86,DEJeoF5fihc,Entertainment,0:00:18,False
87,o4TuCX6VbJY,People & Blogs,0:00:59,False
88,nbv9hNL_eA4,Comedy,0:00:12,False
89,ZNt_GoOBHq8,Entertainment,0:00:19,False
90,_lIu6T3Bp2I,Music,0:06:01,False
91,7g_b0gLehKo,People & Blogs,0:00:34,False
92,KXFuNaYBmyo,Entertainment,0:00:20,False
93,P2z1W-I5Kmo,Pets & Animals,0:00:20,False
94,5VhmJaKV10c,People & Blogs,0:00:28,False
95,ipeZ6cc4w2g,Entertainment,0:00:16,False
96,EzWcohKmHWw,People & Blogs,0:00:49,False
97,4gAo0WSPqoM,Music,1:31:19,False
98,0_861L7wWZM,People & Blogs,0:00:43,False
99,Sv8cBO8y03g,Entertainment,0:00:19,False
100,vWsgTlpRfSE,Entertainment,0:00:59,False
101,BylEgT5vleI,People & Blogs,0:00:20,False
102,i-2LhJamMpU,Entertainment,0:01:00,False
103,rRQ4YpKvNwk,People & Blogs,0:00:16,False
104,KH_Tet3OQZE,Entertainment,0:00:21,False
105,fu1bNFbbecE,Entertainment,3:28:25,False
106,orV6LT259kw,Gaming,0:00:35,False
107,LqxGt3R9dCo,Entertainment,0:00:18,False
108,E3nEgQh-2L0,People & Blogs,0:00:59,False
109,7sBVRloA0Ns,Entertainment,0:00:14,False
110,neaHdRlTs90,News & Politics,0:19:06,False
111,zB9UnlAwA0k,People & Blogs,0:00:36,False
112,1whv7p8vmWQ,People & Blogs,0:00:57,False
113,8dFbeBWzxHA,Entertainment,0:00:36,False
114,zRu8sQwauzU,People & Blogs,0:00:16,False
115,BFnT9aYKm0w,Entertainment,0:00:18,False
116,wFn8lV2LdL8,Howto & Style,0:00:35,False
117,hqg3ZUQwII4,Entertainment,0:00:48,False
118,uDHlB35MtyU,People & Blogs,0:00:55,False
119,5Zl52Dl35h4,Entertainment,0:00:42,False
120,JZbu3AZ5anY,Entertainment,0:00:14,False
121,miPiE-nvRXs,People & Blogs,0:00:35,False
122,OYYDi1jwZM4,People & Blogs,0:00:15,False
123,REOC9FF0dco,People & Blogs,0:00:48,False
124,N_Hrm6usJQ4,Entertainment,0:00:48,False
125,UQ93nVH8kk4,Entertainment,5:04:53,False
126,N0x4btdmL2g,Music,1:57:12,False
127,ChCxsAkmrxA,Entertainment,0:00:20,False
128,mbsgCPwq9PI,Entertainment,3:18:49,False
129,qwq-LD5JU-0,People & Blogs,0:00:29,False
130,U7XEpdX8iKk,Comedy,0:00:16,False
131,fi0uiZilJ2U,People & Blogs,0:00:38,False
132,xlRr610Z3dE,People & Blogs,0:00:18,False
133,h7GMBRVPRGk,People & Blogs,0:00:47,False
134,Ke9dw_C3-RM,People & Blogs,0:00:29,False
135,TLpWKqpIUNY,People & Blogs,0:01:00,False
136,cJL5_-wEQVs,People & Blogs,0:00:11,False
137,KHbPL6VBk9E,Howto & Style,0:00:21,False
138,2d_Iz379Gdw,Gaming,9:31:46,False
139,ZYZgzdz47zc,People & Blogs,0:00:15,False
140,X1rkdQGxI-I,Science & Technology,0:00:34,False
141,1mcOdk879w4,People & Blogs,0:00:59,False
142,0hPqcOg5bgQ,People & Blogs,0:00:37,False
143,HDocWSLaL6o,People & Blogs,0:00:14,False
144,5XsdvKDSXpc,Entertainment,4:15:27,False
145,1lrIip_KXF4,Entertainment,0:00:57,False
146,fCAwmPKBuC0,Entertainment,0:01:00,False
147,7MTAG5aXzYI,Entertainment,1:52:36,False
148,GGTViLt7FJ4,Entertainment,0:00:16,False
149,qRNnaIxO9PM,Gaming,0:01:00,False
150,h5okICzphjQ,Science & Technology,0:01:00,False
151,hZTueMo943E,People & Blogs,0:00:38,False
152,2sdXLLAkoIc,Entertainment,0:00:16,False
153,EhNMCEyFkn8,Entertainment,0:00:17,False
154,ujFkiCfazqo,Entertainment,0:00:56,False
155,AVdxQbW2EOo,People & Blogs,0:00:47,True
156,HDXbBkkDu6U,Entertainment,2:01:21,False
157,YjD9EvGOpTY,People & Blogs,0:00:16,False
158,LOT3fmVdZXs,Entertainment,0:01:00,False
159,JOkLc8ynaFo,Music,1:49:25,False
160,YpFcSfhMFEI,Entertainment,0:01:00,False
161,1ReSdB4McW0,News & Politics,0:00:30,False
162,3EQi5VN6KT0,Entertainment,0:27:50,False
163,9tgCo1LUMMI,Entertainment,0:00:58,False
164,x7KzOqRVto8,Entertainment,0:40:49,False
165,u3CRK7_aF2c,Entertainment,0:00:17,False
166,U1TV8GYMMrw,Entertainment,4:22:58,False
167,BN4PcibvnvE,Comedy,0:00:20,False
168,Icpax6C_Fpc,Entertainment,0:00:17,False
169,fuchP1pVgD8,Entertainment,0:00:55,False
170,0joMz7F4kOs,Entertainment,9:16:55,False
171,Srz9DlTsYxk,People & Blogs,0:00:15,False
172,4TLbHyZ9yQs,Comedy,0:00:23,False
173,JkZBBDL6UMQ,Entertainment,0:00:15,False
174,RFz1UBZokRY,Autos & Vehicles,0:00:13,False
175,cPnsuPGsvUk,People & Blogs,0:00:12,False
176,ELPe_gAYt8E,Sports,3:17:41,False
177,YGiVDmD-bfI,People & Blogs,0:00:54,False
178,0GwNUDtE2p0,Entertainment,4:09:59,False
179,dytERBGu5QY,People & Blogs,0:00:52,False
180,ZAqYs2DTEss,People & Blogs,0:01:00,False
181,Kt2HvqRruHQ,Entertainment,0:00:37,False
182,hju6DeIPJN4,Entertainment,4:07:13,False
183,DrrXDpaOO1s,People & Blogs,0:00:12,False
184,k0QelMqdDpM,People & Blogs,0:00:33,False
185,PVXGCTh-o18,Entertainment,0:00:17,False
186,Syz-bdm5oEE,People & Blogs,0:00:14,False
187,swKBCH7oMHA,Howto & Style,0:00:19,False
188,KJ1RLUlQ5NE,Entertainment,0:00:25,False
189,DEWTyb-eB2g,People & Blogs,0:00:16,False
190,lnhpMqtUt_k,Entertainment,1:58:44,False
191,ONp_AyCWgCo,Entertainment,0:00:58,False
192,JnfPCT4s5oA,Entertainment,0:00:55,False
193,9eI8P0l5lNI,People & Blogs,0:00:38,False
194,uTQh309UD-Q,Entertainment,0:00:14,False
195,KpmYDatK5ZE,Gaming,9:25:25,False
196,utO5UlKrOu4,People & Blogs,0:00:17,False
197,K1hssHFLS0U,Film & Animation,0:00:14,False
198,0nt_Py5TwZE,People & Blogs,0:00:18,False
199,KA5gABlUJnc,Entertainment,5:05:34,False
200,3n4oPLWi44k,Music,1:41:52,False
201,fsj8ohlg0Is,People & Blogs,0:00:17,False
202,jZujoTywHhU,Gaming,9:21:34,False
203,tVMd_eJLYmU,Gaming,0:00:54,False
204,yZPJtjYPYLw,News & Politics,0:13:35,False
205,fxD5-fcLJ2k,Science & Technology,0:00:48,False
206,pnund7PPjQ0,Autos & Vehicles,0:00:14,False
207,oGqAHsKbtlE,People & Blogs,0:00:36,False
208,bruE45L4760,People & Blogs,3:11:22,False
209,bSShe7fDpsE,People & Blogs,0:00:18,False
210,zPNIgqEyN4Y,Entertainment,0:00:52,False
211,4ssSXbJ_wC0,Entertainment,0:00:15,False
212,COY9o5fuMxM,Entertainment,0:00:47,False
213,TVoi0ai3Q-s,People & Blogs,0:00:20,False
214,i3POq9BbfTM,Entertainment,8:57:44,False
215,Ee6iK42dV3g,Gaming,8:02:21,False
216,IC77ORemjrQ,Comedy,0:00:10,False
217,J6nn6qSc0aA,Entertainment,0:00:14,False
218,2g_ExQ6kQnE,People & Blogs,0:00:12,False
219,ghy9D_OQcrg,Entertainment,8:24:34,False
220,5zO9bQBeShU,Entertainment,0:00:24,False
221,PjSUCjzC9TU,Entertainment,0:00:39,False
222,uo0yKLxfzwY,Entertainment,2:20:03,False
223,FnSpAKZRYEo,Entertainment,0:00:54,False
224,rGSPHQbtOSY,Howto & Style,0:00:28,False
225,C9U241voDjk,People & Blogs,0:00:20,False
226,ob5nKYk30UI,Pets & Animals,0:00:23,False
227,xsfaNEITk8E,People & Blogs,0:00:18,False
228,KPaRJWX0qZc,Music,2:41:41,False
229,IKmhP0oAARs,People & Blogs,0:00:25,False
230,oyhEcXJ27nU,Entertainment,0:00:35,False
231,Bw1ljIAB-s0,Entertainment,0:00:24,False
232,krP1kUR-WdQ,Entertainment,0:00:20,False
233,RLwR8yK6Gq8,People & Blogs,0:00:15,True
234,6-Q5-fMcrws,Howto & Style,0:00:31,False
235,1F65wS5dAFU,Entertainment,1:42:02,False
236,2htSgpUQQ38,People & Blogs,0:00:35,False
237,rAjeebMOnKk,Entertainment,0:00:59,False
238,j5tW5YGttmM,Gaming,8:58:56,False
239,T43l9erqMkI,Film & Animation,0:00:26,False
240,xa5Mq94JNoU,People & Blogs,0:01:00,False
241,N7l0CnoelUk,People & Blogs,0:00:14,False
242,a5sRx1Vfqo4,Gaming,7:56:56,False
243,zb-XoVtSUYk,Entertainment,0:00:45,False
244,_jsZhiOanYQ,People & Blogs,0:00:33,False
245,kUPswLfHgSg,People & Blogs,0:00:56,False
246,xqzYUD0cgjo,Entertainment,0:00:42,False
247,hLh5RxKNF4A,Gaming,0:01:00,False
248,_FqnkmoWP5g,Entertainment,0:00:40,False
249,PA1IVDeqCwo,People & Blogs,0:00:15,False
250,nIP0Eh-ixD8,News & Politics,0:00:11,False
251,MyZ92yOhifA,Entertainment,1:49:02,False
252,vE-4_m31wlM,Entertainment,1:56:10,False
253,TaKbiI83a44,Entertainment,0:00:19,False
254,8lPPlbxHkJA,People & Blogs,0:00:58,False
255,djALWCfvh8o,People & Blogs,0:00:15,False
256,uNvimCdqdAk,Entertainment,0:00:43,False
257,iECQf2pIdCA,Entertainment,5:10:45,False
258,KWuZ0aOPNhU,People & Blogs,0:00:44,False
259,YTOdH_BlD6E,Gaming,0:00:59,False
260,Y1BodAb_e4c,Howto & Style,0:00:21,False
261,qKTqFeRb43w,Music,3:58:39,False
262,-NM_5n0qMH0,Entertainment,0:00:17,False
263,HyFqRb2dlog,People & Blogs,0:00:33,False
264,sAHn1oGbudU,Entertainment,5:07:13,False
265,SutaE3lW_8E,Music,0:04:16,False
266,7W6EMTo0HME,Gaming,0:00:59,False
267,H_OwHyY0Swk,People & Blogs,0:00:31,False
268,hwOkhor72hE,Entertainment,0:00:17,False
269,zgnX2UbOTO0,People & Blogs,0:00:50,False
270,nbzQdlWrcnk,Entertainment,0:00:18,False
271,sP9YQFDxHy0,Entertainment,0:00:28,False
272,7o4R_e-6PI0,People & Blogs,0:00:55,False
273,mo4Eu07NtA4,Pets & Animals,0:00:24,False
274,LmZLsb-Z4GM,People & Blogs,0:00:50,False
275,KlyC6Du6VGY,Entertainment,0:00:46,False
276,E6eUZKFJU4A,Comedy,0:00:15,False
277,ASodDn6u_Yc,Autos & Vehicles,0:00:16,False
278,_ydqqrFPexs,Gaming,0:00:20,False
279,3xqpt5sxaOk,News & Politics,0:00:48,False
280,spcxjohQLTM,Comedy,0:00:11,False
281,XaI9EikK5OQ,People & Blogs,0:01:00,False
282,V6k4KB7nM8U,Music,2:14:15,False
283,9MUQS_DEzdE,People & Blogs,0:00:44,False
284,soJ_x4NzN3M,Entertainment,0:00:57,False
285,W82xJWPDfe0,Entertainment,0:01:01,False
286,pgwB-rXqEhY,People & Blogs,0:00:16,False
287,LExaUHeu5nU,People & Blogs,0:00:18,False
288,6YFTOyiuhTE,Gaming,8:48:32,False
289,1Gg0ZGkqXJk,Entertainment,2:06:21,False
290,DPcK15DFp30,People & Blogs,0:00:46,False
291,CsGTi7cujKE,People & Blogs,0:49:06,False
292,LTXqVOtb8qQ,Entertainment,0:00:24,False
293,PRF3LMsdyuo,Sports,0:00:34,False
294,aT1DY-Grm-8,Entertainment,0:00:28,False
295,W46cv7Y_7X8,Film & Animation,0:00:12,False
296,nNoZ8bL_bHA,Travel & Events,4:05:13,False
297,bbjM7SdueZ0,News & Politics,0:00:16,False
298,krlL9vznL-o,Gaming,7:12:16,False
299,kBvsjU0NOlk,Sports,0:00:28,False
300,vMhfjd9E1Sc,Entertainment,0:00:26,False
301,aS0u_8heYc8,Entertainment,0:00:13,False
302,YmJaEtTcb10,People & Blogs,0:00:22,False
303,Jo7sfpeWqwE,Entertainment,0:00:20,False
304,umrFK4gW86U,Entertainment,0:00:49,False
305,PdS5VIBh4iI,People & Blogs,0:01:00,False
306,mOanNbaZ-9A,People & Blogs,0:00:59,False
307,2BqIZCeK7a0,People & Blogs,0:00:54,False
308,NuMioIB5APU,Comedy,0:01:01,False
309,j1gvGXHhQWo,Gaming,5:39:56,False
310,mIilFCVF4cc,People & Blogs,0:00:20,False
311,lvmf6whX8gs,Sports,0:15:08,False
312,rzC1t7al8y0,Comedy,0:00:26,False
313,iOFLQ4fYbdc,News & Politics,0:08:08,False
314,eo47G2Q3QxI,People & Blogs,0:00:55,False
315,-0arugpDnoo,Entertainment,0:01:00,False
316,8k4TWDfn6lQ,People & Blogs,0:00:55,False
317,-FGlPAfcDLU,Gaming,9:20:56,False
318,cn3sEncIZTg,,,
319,EkFLaPOwxxo,People & Blogs,0:00:48,False
320,VNConRo8t5s,Film & Animation,0:00:15,False
321,VTorUJcMYGg,Gaming,3:36:21,False
322,jpnaBeBITVs,People & Blogs,0:00:38,False
323,MvMc4EckZ4o,Autos & Vehicles,0:00:29,False
324,labw74LvVH8,Entertainment,0:00:15,False
325,J3kCVv5SXNk,Music,2:33:31,False
326,etHe0Q1Rmu8,News & Politics,0:00:29,False
327,39MuNWcBpzw,People & Blogs,0:00:12,True
328,QL6qZzR9mk8,People & Blogs,0:00:17,False
329,jMbjt1t65Bg,Film & Animation,0:00:13,False
330,np0NLwy6mrg,People & Blogs,0:00:33,False
331,v_8KypEBAq4,People & Blogs,0:00:18,False
332,6JTBg4cC4F4,Entertainment,0:00:42,False
333,5G3K7Pj5ywc,Gaming,8:47:06,False
334,kLw8l3tXLug,News & Politics,0:10:29,False
335,pi5ynPMAga0,People & Blogs,0:00:15,False
336,J5wJd6rmgEw,Entertainment,0:00:20,False
337,065i07h1rj8,Gaming,4:50:57,False
338,cRz69FFh9aE,People & Blogs,0:01:00,False
339,8E9CUCVIHWI,Music,0:03:50,False
340,km19kfnzxVc,News & Politics,0:00:16,False
341,JtNThlMtl2M,Entertainment,0:00:39,False
342,rIMlvp1HVsc,Sports,0:00:11,False
343,M1pSkwYjOQI,Gaming,0:00:20,False
344,2Kr54kzZAbk,Science & Technology,0:00:58,False
345,4-mEDeRtS08,People & Blogs,0:00:22,False
346,PKlQu3lwSLc,Sports,3:18:50,False
347,7J-IVZX-ciM,Gaming,7:56:06,False
348,bO1Wuas8dOM,Comedy,0:01:01,False
349,O_uvbvnDNTU,Entertainment,0:00:19,False
350,QqCausYrRRY,Entertainment,2:41:51,False
351,SEkCJxcby-8,Gaming,0:00:19,False
352,zKt9jEw9IJM,People & Blogs,0:00:35,False
353,QBIHdNL5EPg,People & Blogs,0:00:16,False
354,KpDlaFu8780,Science & Technology,0:01:00,False
355,iDCPy0W6UmI,Gaming,8:10:51,False
356,DyFWSXSd9Xg,People & Blogs,0:00:16,False
357,hayn8WRniy0,Music,2:32:23,False
358,NecCtuxiUTA,Gaming,7:00:55,False
359,JL3jn5hcZfA,Entertainment,0:00:14,False
360,hyZ79dC7ho8,People & Blogs,0:01:00,False
361,uRxub1f4Wg4,People & Blogs,0:00:17,False
362,UtIF2Ik8HpI,Howto & Style,0:00:31,False
363,Mp5t5kAKfro,Gaming,7:56:54,False
364,F2gjyPBls20,Entertainment,0:00:11,False
365,ExLxP8qU70s,Sports,0:00:54,False
366,P3QzBdTugMQ,Pets & Animals,0:00:24,False
367,flB3TRdsdyU,People & Blogs,0:00:32,False
368,0m3e5-CvIyM,Howto & Style,0:10:45,False
369,PpvjbNFfNi8,Gaming,5:59:03,False
370,9BGp38XjvO0,Sports,3:22:00,False
371,taJqKF1rLgU,News & Politics,11:54:57,False
372,_eT9quW_N0M,Entertainment,0:00:27,False
373,ANrLacWbMFY,Howto & Style,0:00:26,False
374,x_sSym-fPKQ,People & Blogs,0:00:57,False
375,xIBKUvuO5Fk,Entertainment,4:48:40,False
376,ZzovZXVlFvg,Comedy,0:00:20,False
377,DnawXYr0x_g,People & Blogs,0:00:49,False
378,QFkrI8Ykjas,Howto & Style,0:10:24,False
379,QTFD6HrZ1Po,People & Blogs,0:00:52,False
380,qQJgnT1E5sk,Entertainment,1:45:30,False
381,Pknh70aHeJs,People & Blogs,0:00:47,False
382,u0ihwtxTEGk,Entertainment,0:00:13,False
383,yrkK2OWvWp8,Entertainment,0:00:16,False
384,4bM4y895sPY,People & Blogs,0:00:47,False
385,l3gdsCSh9jI,People & Blogs,0:00:19,False
386,t-VNAL6Liug,Science & Technology,0:00:58,False
387,Gq2KB0Pn4wc,Entertainment,0:01:00,False
388,p-M8Jh7rrnM,People & Blogs,0:13:38,False
389,A1Vmcjz0sIM,Entertainment,0:00:18,False
390,9Q08W7d0Rx0,Entertainment,0:01:01,False
391,dB7XtxBt4bc,People & Blogs,0:00:15,False
392,JrYV2gQ8z8U,Entertainment,6:17:09,False
393,srLdQN2XduQ,People & Blogs,0:00:14,False
394,ELLe6-_v9G8,Gaming,0:01:00,False
395,oHw5rduE2xY,People & Blogs,0:00:57,False
396,SyNeeuQEmhw,Entertainment,0:00:40,False
397,J38nTBNy4Uo,Entertainment,1:58:12,False
398,0ch3NA7RmUU,People & Blogs,0:00:24,False
399,csDRitQjTUI,News & Politics,0:14:30,False
400,cE7c-5PCA-0,People & Blogs,0:00:51,False
401,C6Pb3r1lsOU,People & Blogs,0:00:58,False
402,Xw5bkP66cZA,Film & Animation,0:00:33,False
403,6SbnSlVBgls,Entertainment,0:00:31,False
404,NGCq-ubKFPM,Comedy,0:00:10,False
405,5GWr4VOOD6w,People & Blogs,0:00:15,False
406,2kfL8IjGylE,People & Blogs,0:00:19,False
407,JtG3nyLyxI0,Entertainment,0:00:18,False
408,Sxjfu8m6tA0,Entertainment,0:00:59,False
409,p2ioay6cbVk,Entertainment,0:00:57,False
410,h5mQT4iiyQI,Entertainment,2:03:25,False
411,gf3yXJ8hjHI,Howto & Style,0:00:22,False
412,SHEn--Mac2o,Entertainment,2:38:50,False
413,eJj0w_t_poc,Entertainment,0:01:00,False
414,5j2KexFZb8E,Entertainment,0:00:34,False
415,u76BOoh4Ga8,Entertainment,3:03:08,False
416,vA_GJKAM6lU,Entertainment,0:00:56,False
417,dFOOsm2R5ak,Gaming,0:00:37,False
418,QJx96CYpJNU,Entertainment,4:19:57,False
419,gjJ7zRt8upc,Entertainment,0:00:59,False
420,AydS-vA3qa4,Entertainment,0:00:17,False
421,NGIkVq2NPMg,Film & Animation,2:04:57,False
422,3Y5hUQzv0e8,Entertainment,2:07:07,False
423,Jy-s2__Jx78,News & Politics,0:37:10,False
424,lvHdigLootM,Entertainment,0:00:14,False
425,ACmy2eYbeEc,Film & Animation,0:00:10,False
426,bnsKXB_5YIY,People & Blogs,0:00:10,False
427,nT6u4BAUiIs,People & Blogs,0:00:11,False
428,HltIvmwcdy0,Howto & Style,0:00:18,False
429,ddPg97htirc,People & Blogs,0:00:17,True
430,8q_Emw38PcU,,,
431,GevrR_9OgQQ,People & Blogs,0:00:34,False
432,kXiyV41YieY,Entertainment,1:40:44,False
433,tzbLDH7Wa5o,Music,0:12:30,False
434,UGtOgTHDu_s,Film & Animation,0:31:00,False
435,Rov3OlvUECQ,Entertainment,0:00:57,False
436,c5vI5WF0sws,Gaming,9:14:21,False
437,YsKOnjtzlSk,People & Blogs,0:00:36,False
438,XmqF_8Hs_84,Comedy,0:00:38,False
439,pdFDSGr8vYM,People & Blogs,0:00:17,False
440,9VG9Sa1IRkA,Gaming,8:45:21,False
441,xVYE_WDat64,Entertainment,0:00:14,False
442,m_wR1tj6xBg,Entertainment,0:00:17,False
443,S40XkHevzfE,Entertainment,2:04:51,False
444,4IIgZs2m76I,Gaming,8:27:16,False
445,turivnGDfYo,Entertainment,0:00:38,False
446,zMKTOXZuWh4,People & Blogs,0:00:19,False
447,RqiMWSLCw4c,People & Blogs,0:44:33,False
448,yj3pfwBwIJM,People & Blogs,0:00:20,False
449,cuK8linD6n0,Entertainment,0:00:58,False
450,PRMJIWrHpsE,Entertainment,1:37:47,False
451,wfq1_VHjGzs,Entertainment,1:20:56,False
452,eND_z2RGg-Q,Entertainment,0:00:53,False
453,D7jWz41espE,People & Blogs,0:01:00,False
454,jKbJNTYkxpQ,Entertainment,0:00:22,False
455,bCvAsFtt9bA,People & Blogs,0:00:34,False
456,nLNMCU33q7E,Entertainment,0:01:00,False
457,HZRxezjx9Y4,Entertainment,0:00:54,False
458,Sv6tTs4AfQM,Entertainment,0:00:44,False
459,1kjXtIGhQPQ,Howto & Style,0:00:27,False
460,XTwTlxx2tGI,People & Blogs,0:00:14,False
461,llLiM2WPFEM,Gaming,0:00:32,False
462,XMXtFmrySgQ,Music,3:30:40,False
463,Ata9s0xcsbw,Gaming,8:55:21,False
464,XlDCkNxo9AQ,People & Blogs,0:00:58,False
465,Qb4QMIya03g,Film & Animation,0:00:23,False
466,gtoxiKmhORE,Entertainment,0:45:12,False
467,AKgWKBph-MI,Entertainment,0:00:20,False
468,d24hHYH0EGE,Film & Animation,0:00:31,False
469,u-qb8Ayxk2Q,Entertainment,2:01:31,False
470,U0ammPb3KrE,Entertainment,1:32:23,False
471,VtJ8wIB1CR4,,,
472,UT9ZJxbQuC0,Entertainment,0:00:30,False
473,PTg0H-YOqoo,People & Blogs,0:00:36,False
474,uDs-iN4feiM,People & Blogs,0:00:15,False
475,D7dYuz45dXo,People & Blogs,0:00:58,False
476,tYIGox-O8yQ,Gaming,7:22:41,False
477,oWbSQkHgD8U,People & Blogs,0:00:59,False
478,Y6ey62TPs1s,People & Blogs,0:00:46,False
479,HS2C_wDzzSE,People & Blogs,0:01:00,False
480,swMbAeEJTNk,People & Blogs,0:01:01,False
481,0nokzGPJCtA,People & Blogs,0:00:27,False
482,hjYiKPtt7J0,Gaming,4:28:12,False
483,TM9SGdrOMsk,Music,0:05:36,False
484,ionizQJWsok,Entertainment,4:21:37,False
485,rOL3ZzF0Kxc,Gaming,8:13:36,False
486,AO5-1gB8Prk,Entertainment,0:00:59,False
487,y36XT3BiSOY,People & Blogs,0:01:01,False
488,eBakV2oeW7w,Gaming,0:01:00,False
489,b0E6XvujScU,Sports,0:08:35,False
490,NpSoXQpa4_M,People & Blogs,0:00:38,False
491,VtYdDJqYUgg,People & Blogs,0:00:17,False
492,25aaS-Jntiw,Entertainment,0:00:20,False
493,WIh8tOwVoko,People & Blogs,0:00:39,False
494,oI_Sjwi4Y0s,Entertainment,0:00:37,True
495,V5NGRYNehjo,Gaming,7:03:01,False
496,sGm_Xdrvf0Q,Autos & Vehicles,0:00:36,False
497,LKVKGfBIm7I,Sports,0:10:03,False
498,ekNIzaxJLRA,People & Blogs,0:00:36,False
499,MGwjB1sJhvY,People & Blogs,0:00:46,False
500,FOoXTL62z1U,People & Blogs,0:00:59,False
501,aFDaxW96Jb0,Sports,0:09:16,False
502,UcT0jwqXJxs,Entertainment,1:31:19,False
503,5WYwxgUQfv0,,,
